,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
1754,88.0,3.623376e-06,0.35002786385618034,0.33,0.6,0.25,47,0.708548593503865
1755,145.0,3.456886e-07,0.28384324794048743,0.33,0.6,0.25,47,1.3612396821742314
1756,879162223.0,2.497871e-08,0.33648258126969294,0.33,0.6,0.25,47,5.205425240198226
1757,1246511018.0,2.612493e-08,0.0,0.33,0.6,0.25,47,9.536169140279117
1758,4019363830.0,2.331676e-08,0.0,0.33,0.6,0.25,47,1.7166346605318634
1759,3016084464.0,2.331676e-08,0.0,0.33,0.6,0.25,47,1.5595441728662334
1760,921818415.0,2.331676e-08,0.0,0.33,0.6,0.25,47,0.7864226220967161
1761,2892683898.0,2.331676e-08,0.0,0.33,0.6,0.25,47,1.6497872146975179
1762,898751805.0,2.331676e-08,0.0,0.33,0.6,0.25,47,0.8459916109906037
1763,3632514288.0,2.331676e-08,0.0,0.33,0.6,0.25,47,0.9334570899187719
1764,410848061.0,2.331676e-08,0.0,0.33,0.6,0.25,47,0.5932579180202686
1765,4212779140.0,2.331676e-08,0.0,0.33,0.6,0.25,47,0.708137519059791
1766,33.0,2.174938e-06,0.3612044866302873,0.33,0.6,0.25,49,0.5227929828238959
1767,47.0,4.405e-08,0.2475,0.33,0.6,0.25,49,1.1744770578641364
1768,80.0,2.68988e-06,0.3102270514785791,0.33,0.6,0.25,49,0.915470964002444
1769,89.0,1.762e-07,0.3541810345,0.33,0.6,0.25,49,1.7137933387825415
1770,127.0,7.179964e-07,0.33985427679542657,0.33,0.6,0.25,49,0.33306719663067486
1771,142.0,4.405e-08,0.2475,0.33,0.6,0.25,49,1.5276778236774655
1772,144.0,3.945127e-08,0.5527008382746613,0.33,0.6,0.25,49,1.5542723460406749
1773,3.0,6.747389e-07,0.5619963916058549,0.33,0.6,0.25,50,0.3406838020329068
1774,59.0,2.247091e-06,0.30992174452143945,0.33,0.6,0.25,50,0.5580027724711039
1775,76.0,2.102678e-06,0.3089043232162434,0.33,0.6,0.25,50,0.779251326226838
1776,130.0,8.231949e-07,0.2691993415594784,0.33,0.6,0.25,50,1.162149473249973
1777,137.0,6.069913e-08,0.3592267302677979,0.33,0.6,0.25,50,1.735771866503501
1778,146.0,4.405e-08,0.2475,0.33,0.6,0.25,50,1.7425205419759875
1779,451270221.0,2.616057e-08,0.0,0.33,0.6,0.25,50,5.202528896070191
1780,2914302410.0,2.606323e-08,1.0,0.33,0.6,0.25,50,9.5478087892312
1781,3349724438.0,2.241865e-08,0.0,0.33,0.6,0.25,50,1.605147612205225
1782,39.0,3.035691e-06,0.37661227292668104,0.33,0.6,0.25,51,0.6335854124859087
1783,54.0,1.876469e-06,0.328629145946054,0.33,0.6,0.25,51,0.5574450267135589
1784,138.0,5.231513e-07,0.39777090318455544,0.33,0.6,0.25,51,1.4180884778600353
1785,1743198400.0,2.2025e-08,0.0,0.33,0.6,0.25,51,5.203001500345161
1786,6.0,7.96193e-07,0.5538144424153127,0.33,0.6,0.25,52,0.3911834422593629
1787,57.0,1.227876e-06,0.2414472122873152,0.33,0.6,0.25,52,1.1777245293664145
1788,65.0,1.298778e-06,0.3381357120531383,0.33,0.6,0.25,52,0.491336888345918
1789,75.0,2.425835e-06,0.305272894154953,0.33,0.6,0.25,52,0.6748414732028793
1790,112.0,5.339381e-08,0.508407482065805,0.33,0.6,0.25,52,1.877371472444975
1791,150.0,4.405e-08,0.2475,0.33,0.6,0.25,52,1.8415912333312012
1792,2177968201.0,2.2025e-08,0.0,0.33,0.6,0.25,52,5.203366884414769
1793,63.0,2.734766e-06,0.33310138190037203,0.33,0.6,0.25,53,0.4784067437823891
1794,88.0,2.329158e-06,0.3559603216840636,0.33,0.6,0.25,53,0.808568347543909
1795,110.0,4.405e-08,0.2475,0.33,0.6,0.25,53,1.8021854596184985
1796,138.0,4.503444e-07,0.4167341389809665,0.33,0.6,0.25,53,1.2762246821316166
1797,528880979.0,2.427913e-08,0.0,0.33,0.6,0.25,53,5.200805475661484
1798,3778036871.0,2.427913e-08,0.0,0.33,0.6,0.25,53,9.552353692602118
1799,33.0,1.679216e-06,0.3939365187181071,0.33,0.6,0.25,54,0.4304527153229373
1800,101.0,8.81e-08,0.24749999999999997,0.33,0.6,0.25,54,1.4456106079210957
1801,121.0,1.642483e-06,0.34304359762614167,0.33,0.6,0.25,54,0.6254040417121389
1802,124.0,2.103956e-06,0.3448785198972762,0.33,0.6,0.25,54,0.8764661791024858
1803,150.0,4.405e-08,0.2475,0.33,0.6,0.25,54,1.5896631224820679
1804,848448836.0,3.799246e-08,0.0,0.33,0.6,0.25,54,5.203068950325626
1805,2211003714.0,3.174487e-08,0.25187842571281194,0.33,0.6,0.25,54,9.545092346017311
1806,3122982648.0,2.482128e-08,0.2187301086800979,0.33,0.6,0.25,54,1.7530909203300402
1807,2842015324.0,2.2025e-08,0.0,0.33,0.6,0.25,54,1.4470221756523454
1808,1803925302.0,2.2025e-08,0.0,0.33,0.6,0.25,54,1.8778271326184905
1809,52.0,1.552637e-07,0.24941740631615458,0.33,0.6,0.25,56,1.5851594855314033
1810,69.0,1.756143e-06,0.3549230301393161,0.33,0.6,0.25,56,0.9532283699623679
1811,71.0,8.81e-08,0.24749999999999997,0.33,0.6,0.25,56,1.6778093876541964
1812,86.0,3.508433e-06,0.3321890225983083,0.33,0.6,0.25,56,0.5676571455883205
1813,125.0,4.405e-08,0.2475,0.33,0.6,0.25,56,1.770611393484273
1814,378125977.0,2.495165e-08,0.0,0.33,0.6,0.25,56,5.204153489623683
1815,1867247157.0,3.620774e-08,0.0,0.33,0.6,0.25,56,9.547271207577875
