,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
297,17.0,1.612884e-06,0.3969572736473134,0.33,0.8,0.15,2,0.718617790169643
298,28.0,2.502864e-06,0.3168225112976369,0.33,0.8,0.15,2,1.0139720437617796
299,33.0,4.207785e-08,0.2805,0.33,0.8,0.15,2,1.838161559444198
300,91.0,2.044554e-08,0.2805,0.33,0.8,0.15,2,1.9488892175518302
301,3321237907.0,1.64993e-08,0.0,0.33,0.8,0.15,2,5.203561144988754
302,1130108289.0,1.478972e-08,0.0,0.33,0.8,0.15,2,9.545171143508075
303,3349724438.0,1.4e-08,0.0,0.33,0.8,0.15,2,1.556861209456863
304,1.0,3.571414e-09,0.490755231,0.33,0.8,0.15,4,1.1706488675163185
305,2.0,1.031458e-08,0.490755231,0.33,0.8,0.15,4,0.5925739737572171
306,28.0,1.55808e-06,0.34076383108928626,0.33,0.8,0.15,4,1.7044583796128354
307,39.0,2.860519e-06,0.4066435891328602,0.33,0.8,0.15,4,
308,83.0,5.411257e-07,0.30421871350738683,0.33,0.8,0.15,4,
309,1.0,3.571414e-09,0.490755231,0.33,0.8,0.15,6,0.5432383608818007
310,17.0,1.862641e-06,0.4138129393917863,0.33,0.8,0.15,6,0.9056756791449558
311,50.0,1.876009e-06,0.32234051672302255,0.33,0.8,0.15,6,1.8262148597958137
312,83.0,5.009306e-07,0.2933380518379194,0.33,0.8,0.15,6,1.5181856319048104
313,100.0,2.07181e-08,0.2589001962052505,0.33,0.8,0.15,6,1.285708878360746
314,105.0,1.262919e-06,0.33592692681479674,0.33,0.8,0.15,6,
315,5.0,3.984345e-07,0.4806905229692163,0.33,0.8,0.15,9,0.3785233221707783
316,17.0,3.230941e-06,0.3688432883389581,0.33,0.8,0.15,9,0.6935371557544511
317,39.0,1.421326e-06,0.28710184833329144,0.33,0.8,0.15,9,1.4947638919761383
318,51.0,3.12257e-08,0.2805,0.33,0.8,0.15,9,1.1858801434709472
319,115.0,1.722741e-08,0.2805,0.33,0.8,0.15,9,2.397111543159151
